,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Attendance,HHW,AHW,HO,AO,Time
2067,E1,26/02/05,Sheffield United,Rotherham,1.0,0.0,H,0.0,0.0,D,P Taylor,10.0,5.0,7.0,3.0,18.0,14.0,4.0,3.0,3.0,2.0,0.0,0.0,,,,,,
2068,E1,26/02/05,Sunderland,Cardiff,2.0,1.0,H,2.0,0.0,H,T Leake,14.0,8.0,7.0,2.0,18.0,16.0,8.0,4.0,0.0,0.0,0.0,1.0,,,,,,
2069,E1,26/02/05,Wolves,Watford,0.0,0.0,D,0.0,0.0,D,G Salisbury,7.0,4.0,3.0,0.0,8.0,11.0,9.0,4.0,1.0,1.0,0.0,0.0,,,,,,
2070,E1,02/03/05,Derby,Wolves,3.0,3.0,D,1.0,1.0,D,I Williamson,19.0,11.0,11.0,7.0,13.0,12.0,6.0,6.0,0.0,2.0,0.0,0.0,,,,,,
2071,E1,04/03/05,Burnley,Sunderland,0.0,2.0,A,0.0,1.0,A,I Williamson,7.0,7.0,6.0,6.0,13.0,18.0,6.0,7.0,1.0,1.0,1.0,0.0,,,,,,
2072,E1,05/03/05,Cardiff,Sheffield United,1.0,0.0,H,0.0,0.0,D,D Gallagher,9.0,3.0,3.0,2.0,15.0,16.0,8.0,2.0,1.0,0.0,0.0,0.0,,,,,,
2073,E1,05/03/05,Crewe,Wolves,1.0,4.0,A,1.0,3.0,A,N Miller,3.0,13.0,2.0,7.0,10.0,8.0,3.0,8.0,0.0,1.0,0.0,0.0,,,,,,
2074,E1,05/03/05,Derby,Plymouth,1.0,0.0,H,1.0,0.0,H,C Oliver,9.0,10.0,5.0,6.0,9.0,14.0,5.0,8.0,0.0,1.0,0.0,0.0,,,,,,
2075,E1,05/03/05,Leicester,Nott'm Forest,0.0,1.0,A,0.0,1.0,A,R Beeby,19.0,6.0,8.0,4.0,11.0,13.0,15.0,2.0,0.0,2.0,0.0,0.0,,,,,,
2076,E1,05/03/05,QPR,Reading,0.0,0.0,D,0.0,0.0,D,T Leake,4.0,4.0,1.0,3.0,11.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2077,E1,05/03/05,Rotherham,Gillingham,1.0,3.0,A,0.0,1.0,A,M Jones,8.0,10.0,5.0,6.0,2.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2078,E1,05/03/05,Stoke,Brighton,2.0,0.0,H,2.0,0.0,H,R Booth,7.0,6.0,3.0,4.0,10.0,14.0,6.0,5.0,1.0,2.0,0.0,0.0,,,,,,
2079,E1,05/03/05,Watford,Coventry,2.0,3.0,A,1.0,1.0,D,M Thorpe,10.0,7.0,8.0,5.0,17.0,15.0,4.0,7.0,0.0,1.0,0.0,0.0,,,,,,
2080,E1,05/03/05,West Ham,Preston,1.0,2.0,A,0.0,1.0,A,S Tanner,6.0,7.0,3.0,3.0,12.0,18.0,5.0,4.0,3.0,2.0,1.0,0.0,,,,,,
2081,E1,05/03/05,Wigan,Ipswich,1.0,0.0,H,1.0,0.0,H,G Laws,16.0,3.0,4.0,0.0,15.0,10.0,5.0,7.0,3.0,0.0,0.0,0.0,,,,,,
2082,E1,06/03/05,Millwall,Leeds,1.0,1.0,D,1.0,0.0,H,B Knight,10.0,7.0,5.0,3.0,14.0,19.0,3.0,7.0,1.0,2.0,0.0,0.0,,,,,,
2083,E1,08/03/05,Burnley,Leicester,0.0,0.0,D,0.0,0.0,D,A Kaye,7.0,10.0,0.0,6.0,12.0,11.0,6.0,3.0,2.0,2.0,0.0,0.0,,,,,,
2084,E1,08/03/05,Sheffield United,Crewe,4.0,0.0,H,2.0,0.0,H,D Drysdale,15.0,4.0,8.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2085,E1,08/03/05,Watford,Nott'm Forest,0.0,2.0,A,0.0,1.0,A,P Melin,11.0,11.0,4.0,7.0,13.0,8.0,10.0,8.0,1.0,0.0,0.0,0.0,,,,,,
2086,E1,12/03/05,Burnley,Rotherham,2.0,1.0,H,2.0,1.0,H,P Robinson,6.0,10.0,3.0,7.0,11.0,19.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2087,E1,12/03/05,Coventry,Cardiff,1.0,1.0,D,1.0,1.0,D,L Mason,9.0,8.0,4.0,3.0,14.0,17.0,2.0,6.0,1.0,3.0,0.0,0.0,,,,,,
2088,E1,12/03/05,Crewe,Sunderland,0.0,1.0,A,0.0,0.0,D,L Probert,8.0,13.0,3.0,4.0,11.0,12.0,6.0,5.0,3.0,2.0,0.0,0.0,,,,,,
2089,E1,12/03/05,Ipswich,Nott'm Forest,6.0,0.0,H,2.0,0.0,H,C Webster,22.0,9.0,16.0,5.0,11.0,9.0,8.0,1.0,0.0,2.0,0.0,0.0,,,,,,
2090,E1,12/03/05,Leeds,Gillingham,1.0,1.0,D,0.0,1.0,A,M Cowburn,10.0,11.0,4.0,5.0,11.0,10.0,10.0,3.0,2.0,1.0,1.0,1.0,,,,,,
2091,E1,12/03/05,Plymouth,Brighton,5.0,1.0,H,4.0,1.0,H,P Crossley,15.0,5.0,7.0,3.0,12.0,11.0,3.0,2.0,1.0,1.0,0.0,1.0,,,,,,
2092,E1,12/03/05,Preston,Wolves,2.0,2.0,D,1.0,1.0,D,A Mariner,17.0,9.0,9.0,4.0,13.0,13.0,10.0,3.0,0.0,3.0,0.0,0.0,,,,,,
2093,E1,12/03/05,QPR,Watford,3.0,1.0,H,2.0,0.0,H,P Joslin,11.0,9.0,8.0,5.0,16.0,16.0,13.0,2.0,1.0,1.0,0.0,0.0,,,,,,
2094,E1,12/03/05,Reading,West Ham,3.0,1.0,H,2.0,0.0,H,P Joslin,11.0,9.0,8.0,5.0,16.0,16.0,13.0,2.0,1.0,1.0,0.0,0.0,,,,,,
2095,E1,12/03/05,Stoke,Sheffield United,2.0,0.0,H,0.0,0.0,D,S Mathieson,9.0,8.0,7.0,5.0,16.0,13.0,6.0,4.0,2.0,0.0,0.0,0.0,,,,,,
2096,E1,12/03/05,Wigan,Millwall,2.0,0.0,H,0.0,0.0,D,T Bates,10.0,5.0,6.0,2.0,10.0,13.0,3.0,1.0,0.0,2.0,0.0,0.0,,,,,,
2097,E1,15/03/05,Brighton,Wigan,2.0,4.0,A,1.0,4.0,A,A D'Urso,12.0,15.0,3.0,11.0,15.0,19.0,6.0,5.0,2.0,2.0,0.0,0.0,,,,,,
2098,E1,15/03/05,Cardiff,Ipswich,0.0,1.0,A,0.0,0.0,D,R Olivier,11.0,9.0,5.0,6.0,15.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,,,,,,
2099,E1,15/03/05,Gillingham,Stoke,2.0,1.0,H,1.0,0.0,H,R Styles,12.0,7.0,5.0,3.0,15.0,13.0,3.0,6.0,2.0,3.0,0.0,0.0,,,,,,
2100,E1,15/03/05,Millwall,Coventry,1.0,1.0,D,0.0,0.0,D,C Penton,7.0,4.0,3.0,3.0,17.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0,,,,,,
2101,E1,15/03/05,Rotherham,Reading,1.0,0.0,H,0.0,0.0,D,A Hall,8.0,11.0,7.0,8.0,13.0,11.0,5.0,11.0,1.0,0.0,0.0,0.0,,,,,,
2102,E1,15/03/05,Sheffield United,Preston,1.0,1.0,D,1.0,0.0,H,N Miller,11.0,9.0,9.0,6.0,8.0,12.0,8.0,3.0,1.0,1.0,0.0,0.0,,,,,,
2103,E1,15/03/05,Sunderland,Plymouth,5.0,1.0,H,3.0,0.0,H,M Cowburn,5.0,3.0,4.0,2.0,19.0,16.0,2.0,5.0,4.0,1.0,0.0,0.0,,,,,,
2104,E1,15/03/05,Watford,Leicester,2.0,2.0,D,2.0,0.0,H,I Williamson,9.0,15.0,3.0,7.0,17.0,20.0,4.0,4.0,3.0,3.0,0.0,0.0,,,,,,
2105,E1,15/03/05,West Ham,Crewe,1.0,1.0,D,0.0,0.0,D,M Thorpe,20.0,5.0,13.0,2.0,15.0,15.0,13.0,3.0,0.0,1.0,0.0,0.0,,,,,,
2106,E1,15/03/05,Wolves,Burnley,2.0,0.0,H,1.0,0.0,H,C Boyeson,14.0,5.0,6.0,2.0,10.0,12.0,3.0,1.0,1.0,1.0,0.0,1.0,,,,,,
2107,E1,16/03/05,Derby,QPR,0.0,0.0,D,0.0,0.0,D,K Friend,17.0,10.0,9.0,3.0,13.0,18.0,10.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2108,E1,16/03/05,Nott'm Forest,Leeds,0.0,0.0,D,0.0,0.0,D,G Salisbury,8.0,5.0,3.0,1.0,9.0,13.0,1.0,8.0,2.0,3.0,0.0,0.0,,,,,,
2109,E1,18/03/05,West Ham,Leicester,2.0,2.0,D,1.0,2.0,A,A Marriner,7.0,2.0,5.0,2.0,5.0,15.0,8.0,4.0,1.0,1.0,0.0,1.0,,,,,,
2110,E1,19/03/05,Cardiff,Crewe,1.0,1.0,D,1.0,0.0,H,S Tanner,22.0,5.0,11.0,3.0,8.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2111,E1,19/03/05,Gillingham,Ipswich,0.0,0.0,D,0.0,0.0,D,B Curson,10.0,10.0,3.0,5.0,12.0,13.0,2.0,4.0,3.0,1.0,0.0,0.0,,,,,,
2112,E1,19/03/05,Nott'm Forest,Wigan,1.0,1.0,D,0.0,0.0,D,S Mathieson,11.0,16.0,7.0,12.0,8.0,8.0,5.0,9.0,1.0,0.0,0.0,0.0,,,,,,
2113,E1,19/03/05,Rotherham,QPR,0.0,1.0,A,0.0,0.0,D,T Bates,8.0,10.0,2.0,6.0,20.0,14.0,3.0,13.0,3.0,3.0,0.0,0.0,,,,,,
2114,E1,19/03/05,Sheffield United,Burnley,2.0,1.0,H,1.0,0.0,H,M Atkinson,8.0,8.0,3.0,4.0,3.0,6.0,9.0,2.0,1.0,1.0,0.0,0.0,,,,,,
2115,E1,19/03/05,Sunderland,Coventry,1.0,0.0,H,0.0,0.0,D,A Wiley,14.0,10.0,7.0,1.0,18.0,13.0,5.0,15.0,1.0,1.0,0.0,0.0,,,,,,
2116,E1,19/03/05,Watford,Preston,0.0,2.0,A,0.0,0.0,D,M Jones,4.0,9.0,1.0,5.0,11.0,14.0,7.0,10.0,1.0,2.0,0.0,0.0,,,,,,
2117,E1,19/03/05,Wolves,Stoke,1.0,1.0,D,0.0,1.0,A,C Foy,16.0,7.0,9.0,5.0,12.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0,,,,,,
2118,E1,20/03/05,Millwall,Plymouth,3.0,0.0,H,1.0,0.0,H,P Melin,8.0,3.0,4.0,1.0,10.0,6.0,4.0,6.0,0.0,1.0,0.0,0.0,,,,,,
2119,E1,21/03/05,Brighton,Reading,0.0,1.0,A,0.0,1.0,A,K Friend,13.0,9.0,6.0,4.0,12.0,17.0,5.0,5.0,1.0,1.0,0.0,0.0,,,,,,
2120,E1,02/04/05,Burnley,Watford,3.0,1.0,H,2.0,0.0,H,M Pike,6.0,9.0,5.0,2.0,5.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2121,E1,02/04/05,Coventry,Brighton,2.0,1.0,H,0.0,0.0,D,M Cowburn,11.0,7.0,8.0,2.0,12.0,19.0,8.0,3.0,1.0,3.0,0.0,0.0,,,,,,
2122,E1,02/04/05,Crewe,Nott'm Forest,1.0,1.0,D,0.0,1.0,A,K Friend,11.0,11.0,5.0,4.0,14.0,21.0,3.0,12.0,1.0,1.0,0.0,0.0,,,,,,
2123,E1,02/04/05,Ipswich,Derby,3.0,2.0,H,1.0,1.0,D,G Hegley,15.0,12.0,6.0,6.0,15.0,13.0,13.0,2.0,1.0,1.0,0.0,0.0,,,,,,
2124,E1,02/04/05,Leeds,Wolves,1.0,1.0,D,0.0,1.0,A,P Crossley,9.0,14.0,3.0,9.0,13.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,,,,,,
2125,E1,02/04/05,Leicester,Millwall,3.0,1.0,H,1.0,0.0,H,D Gallagher,12.0,11.0,8.0,7.0,15.0,14.0,5.0,12.0,1.0,2.0,0.0,0.0,,,,,,
2126,E1,02/04/05,Plymouth,Cardiff,1.0,1.0,D,0.0,1.0,A,R Beeby,17.0,8.0,7.0,3.0,14.0,23.0,6.0,10.0,3.0,2.0,0.0,0.0,,,,,,
2127,E1,02/04/05,Preston,Gillingham,1.0,1.0,D,1.0,0.0,H,S Mathieson,16.0,7.0,6.0,3.0,9.0,10.0,7.0,2.0,1.0,3.0,0.0,0.0,,,,,,
2128,E1,02/04/05,QPR,Sunderland,1.0,3.0,A,1.0,0.0,H,P Dowd,9.0,7.0,7.0,4.0,9.0,17.0,14.0,5.0,2.0,2.0,0.0,0.0,,,,,,
2129,E1,02/04/05,Reading,Sheffield United,0.0,0.0,D,0.0,0.0,D,M Jones,12.0,7.0,5.0,3.0,12.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2130,E1,02/04/05,Stoke,Rotherham,1.0,2.0,A,0.0,1.0,A,G Salisbury,1.0,6.0,1.0,6.0,7.0,6.0,4.0,4.0,6.0,3.0,1.0,0.0,,,,,,
2131,E1,02/04/05,Wigan,West Ham,1.0,2.0,A,0.0,0.0,D,B Curson,17.0,13.0,7.0,10.0,11.0,11.0,6.0,7.0,2.0,3.0,0.0,0.0,,,,,,
2132,E1,05/04/05,Burnley,West Ham,0.0,1.0,A,0.0,0.0,D,K Friend,2.0,9.0,0.0,4.0,12.0,11.0,4.0,10.0,1.0,2.0,0.0,0.0,,,,,,
2133,E1,05/04/05,Crewe,Derby,1.0,2.0,A,0.0,1.0,A,T Leake,10.0,22.0,4.0,9.0,7.0,15.0,5.0,8.0,1.0,1.0,0.0,0.0,,,,,,
2134,E1,05/04/05,Ipswich,Rotherham,4.0,3.0,H,2.0,1.0,H,L Probert,18.0,14.0,10.0,11.0,12.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2135,E1,05/04/05,Leeds,Sheffield United,0.0,4.0,A,0.0,2.0,A,P Walton,13.0,12.0,5.0,8.0,10.0,12.0,5.0,2.0,4.0,1.0,0.0,0.0,,,,,,
2136,E1,05/04/05,Leicester,Wolves,1.0,1.0,D,0.0,0.0,D,E Evans,13.0,8.0,7.0,2.0,23.0,10.0,7.0,3.0,1.0,1.0,0.0,0.0,,,,,,
2137,E1,05/04/05,Plymouth,Watford,1.0,0.0,H,1.0,0.0,H,C Penton,9.0,4.0,3.0,1.0,20.0,19.0,8.0,8.0,2.0,2.0,0.0,0.0,,,,,,
2138,E1,05/04/05,Preston,Brighton,3.0,0.0,H,2.0,0.0,H,P Prosser,18.0,1.0,10.0,1.0,9.0,6.0,7.0,0.0,0.0,2.0,0.0,1.0,,,,,,
2139,E1,05/04/05,QPR,Gillingham,1.0,1.0,D,0.0,1.0,A,P Joslin,11.0,4.0,6.0,1.0,8.0,15.0,6.0,6.0,0.0,2.0,0.0,0.0,,,,,,
2140,E1,05/04/05,Reading,Millwall,2.0,1.0,H,0.0,1.0,A,K Wright,10.0,4.0,5.0,3.0,11.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2141,E1,05/04/05,Stoke,Cardiff,1.0,3.0,A,1.0,1.0,D,A Hall,6.0,10.0,2.0,2.0,9.0,5.0,5.0,3.0,4.0,1.0,0.0,0.0,,,,,,
2142,E1,05/04/05,Wigan,Sunderland,0.0,1.0,A,0.0,1.0,A,A Marriner,9.0,9.0,4.0,2.0,8.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2143,E1,06/04/05,Coventry,Nott'm Forest,2.0,0.0,H,2.0,0.0,H,A D'Urso,13.0,6.0,7.0,3.0,17.0,15.0,5.0,6.0,2.0,3.0,0.0,0.0,,,,,,
2144,E1,09/04/05,Brighton,Leicester,1.0,1.0,D,0.0,1.0,A,M Thorpe,7.0,9.0,5.0,4.0,16.0,21.0,8.0,3.0,0.0,5.0,0.0,1.0,,,,,,
2145,E1,09/04/05,Cardiff,Wigan,0.0,2.0,A,0.0,0.0,D,G Hegley,9.0,8.0,4.0,6.0,9.0,16.0,10.0,3.0,1.0,1.0,0.0,0.0,,,,,,
2146,E1,09/04/05,Derby,Stoke,3.0,1.0,H,2.0,1.0,H,M Halsey,15.0,9.0,10.0,5.0,6.0,12.0,6.0,6.0,0.0,2.0,0.0,0.0,,,,,,
2147,E1,09/04/05,Gillingham,Burnley,1.0,0.0,H,0.0,0.0,D,R Olivier,16.0,2.0,6.0,0.0,10.0,11.0,5.0,2.0,1.0,1.0,0.0,0.0,,,,,,
2148,E1,09/04/05,Millwall,Crewe,4.0,3.0,H,1.0,0.0,H,A Marriner,10.0,11.0,5.0,5.0,13.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,,
2149,E1,09/04/05,Nott'm Forest,Plymouth,0.0,3.0,A,0.0,2.0,A,A Hall,7.0,12.0,4.0,8.0,13.0,12.0,6.0,9.0,1.0,1.0,0.0,0.0,,,,,,
2150,E1,09/04/05,Rotherham,Preston,1.0,2.0,A,1.0,0.0,H,A Penn,3.0,13.0,2.0,8.0,18.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,,,,,,
2151,E1,09/04/05,Sheffield United,QPR,3.0,2.0,H,1.0,1.0,D,L Probert,13.0,9.0,11.0,6.0,13.0,18.0,5.0,4.0,0.0,4.0,0.0,1.0,,,,,,
2152,E1,09/04/05,Sunderland,Reading,1.0,2.0,A,0.0,0.0,D,L Mason,18.0,11.0,10.0,5.0,13.0,9.0,8.0,5.0,3.0,1.0,0.0,0.0,,,,,,
2153,E1,09/04/05,Watford,Leeds,1.0,2.0,A,1.0,1.0,D,N Miller,13.0,14.0,11.0,11.0,9.0,10.0,4.0,5.0,1.0,2.0,1.0,0.0,,,,,,
2154,E1,09/04/05,West Ham,Coventry,3.0,0.0,H,0.0,0.0,D,I Williamson,7.0,3.0,4.0,2.0,8.0,16.0,10.0,6.0,1.0,4.0,0.0,0.0,,,,,,
2155,E1,11/04/05,Wolves,Ipswich,2.0,0.0,H,2.0,0.0,H,S Dunn,16.0,10.0,9.0,4.0,14.0,12.0,7.0,8.0,0.0,1.0,0.0,0.0,,,,,,
2156,E1,12/04/05,Nott'm Forest,Sheffield United,1.0,1.0,D,0.0,0.0,D,K Wright,5.0,18.0,4.0,11.0,19.0,16.0,5.0,11.0,1.0,2.0,0.0,0.0,,,,,,
2157,E1,15/04/05,Sheffield United,Derby,0.0,1.0,A,0.0,0.0,D,C Foy,10.0,7.0,5.0,2.0,7.0,9.0,7.0,2.0,0.0,1.0,0.0,0.0,,,,,,
2158,E1,16/04/05,Burnley,Brighton,1.0,1.0,D,1.0,0.0,H,S Mathieson,9.0,9.0,4.0,3.0,10.0,9.0,8.0,5.0,1.0,1.0,0.0,0.0,,,,,,
2159,E1,16/04/05,Coventry,Wolves,2.0,2.0,D,1.0,1.0,D,G Hegley,14.0,14.0,6.0,7.0,12.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,,,,,,
2160,E1,16/04/05,Gillingham,Crewe,1.0,1.0,D,0.0,0.0,D,M Russell,17.0,9.0,8.0,3.0,12.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2161,E1,16/04/05,Leicester,Wigan,0.0,2.0,A,0.0,1.0,A,K Stroud,10.0,12.0,7.0,8.0,15.0,14.0,5.0,7.0,3.0,2.0,0.0,0.0,,,,,,
2162,E1,16/04/05,Preston,Cardiff,3.0,0.0,H,0.0,0.0,D,N Miller,14.0,4.0,9.0,2.0,11.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,,,,,,
2163,E1,16/04/05,QPR,Leeds,1.0,1.0,D,0.0,1.0,A,R Olivier,9.0,3.0,4.0,2.0,15.0,15.0,13.0,1.0,2.0,1.0,1.0,1.0,,,,,,
2164,E1,16/04/05,Reading,Nott'm Forest,1.0,0.0,H,0.0,0.0,D,S Tanner,15.0,9.0,6.0,2.0,17.0,15.0,6.0,0.0,1.0,2.0,0.0,1.0,,,,,,
2165,E1,16/04/05,Rotherham,Watford,0.0,1.0,A,0.0,1.0,A,C Webster,2.0,9.0,2.0,7.0,17.0,16.0,2.0,6.0,2.0,4.0,0.0,0.0,,,,,,
2166,E1,16/04/05,Stoke,Plymouth,2.0,0.0,H,2.0,0.0,H,C Boyeson,8.0,11.0,6.0,6.0,12.0,8.0,5.0,5.0,2.0,1.0,0.0,0.0,,,,,,
2167,E1,16/04/05,West Ham,Millwall,1.0,1.0,D,1.0,1.0,D,U Rennie,6.0,3.0,2.0,2.0,17.0,16.0,7.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2168,E1,17/04/05,Ipswich,Sunderland,2.0,2.0,D,0.0,0.0,D,S Bennett,20.0,16.0,11.0,9.0,13.0,19.0,2.0,7.0,5.0,2.0,0.0,0.0,,,,,,
2169,E1,19/04/05,Burnley,QPR,2.0,0.0,H,1.0,0.0,H,C Oliver,10.0,6.0,3.0,1.0,12.0,10.0,8.0,3.0,1.0,1.0,0.0,0.0,,,,,,
2170,E1,19/04/05,Leicester,Cardiff,1.0,1.0,D,1.0,0.0,H,P Taylor,9.0,5.0,6.0,3.0,19.0,12.0,4.0,4.0,4.0,1.0,1.0,0.0,,,,,,
2171,E1,19/04/05,Stoke,West Ham,0.0,1.0,A,0.0,0.0,D,G Laws,6.0,7.0,2.0,3.0,9.0,5.0,6.0,5.0,0.0,2.0,0.0,0.0,,,,,,
2172,E1,23/04/05,Brighton,West Ham,2.0,2.0,D,0.0,1.0,A, A Penn,11.0,8.0,5.0,3.0,8.0,14.0,11.0,4.0,1.0,1.0,0.0,0.0,,,,,,
2173,E1,23/04/05,Cardiff,Reading,2.0,0.0,H,2.0,0.0,H, S Mathieson,13.0,7.0,5.0,2.0,14.0,13.0,6.0,1.0,0.0,3.0,0.0,0.0,,,,,,
2174,E1,23/04/05,Crewe,Stoke,0.0,2.0,A,0.0,0.0,D, R Beeby,6.0,10.0,1.0,6.0,8.0,12.0,9.0,6.0,0.0,1.0,0.0,0.0,,,,,,
2175,E1,23/04/05,Derby,Gillingham,2.0,0.0,H,1.0,0.0,H, N Miller,25.0,17.0,14.0,11.0,5.0,11.0,6.0,5.0,0.0,1.0,0.0,0.0,,,,,,
2176,E1,23/04/05,Leeds,Ipswich,1.0,1.0,D,1.0,1.0,D, C Webster,5.0,10.0,2.0,5.0,10.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,,,,,,
2177,E1,23/04/05,Nott'm Forest,Burnley,1.0,0.0,H,0.0,0.0,D, P Walton,6.0,9.0,3.0,5.0,7.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,,
2178,E1,23/04/05,Plymouth,Coventry,1.0,1.0,D,0.0,1.0,A, L Probert,15.0,10.0,8.0,5.0,14.0,16.0,11.0,6.0,0.0,3.0,0.0,0.0,,,,,,
2179,E1,23/04/05,Sunderland,Leicester,2.0,1.0,H,1.0,1.0,D, M Jones,16.0,13.0,11.0,8.0,14.0,11.0,13.0,7.0,3.0,3.0,0.0,0.0,,,,,,
2180,E1,23/04/05,Watford,Sheffield United,0.0,0.0,D,0.0,0.0,D, R Styles,7.0,8.0,2.0,5.0,13.0,13.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,
2181,E1,23/04/05,Wigan,QPR,0.0,0.0,D,0.0,0.0,D, P Danson,17.0,5.0,6.0,4.0,7.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,,
2182,E1,23/04/05,Wolves,Rotherham,2.0,0.0,H,0.0,0.0,D, M Pike,16.0,10.0,7.0,6.0,8.0,9.0,7.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2183,E1,24/04/05,Millwall,Preston,2.0,1.0,H,1.0,0.0,H, P Joslin,8.0,6.0,3.0,2.0,12.0,18.0,3.0,7.0,2.0,2.0,0.0,0.0,,,,,,
2184,E1,26/04/05,Leicester,Derby,1.0,0.0,H,0.0,0.0,D,A D'Urso,11.0,3.0,3.0,1.0,11.0,16.0,9.0,5.0,2.0,2.0,0.0,0.0,,,,,,
2185,E1,29/04/05,West Ham,Sunderland,1.0,2.0,A,1.0,0.0,H,R Beeby,10.0,7.0,5.0,5.0,12.0,13.0,4.0,3.0,3.0,1.0,0.0,0.0,,,,,,
2186,E1,30/04/05,Burnley,Plymouth,2.0,0.0,H,0.0,0.0,D,T Bates,9.0,11.0,4.0,3.0,17.0,13.0,10.0,9.0,3.0,1.0,0.0,0.0,,,,,,
2187,E1,30/04/05,Coventry,Derby,6.0,2.0,H,4.0,0.0,H,M Fletcher,10.0,10.0,8.0,5.0,14.0,16.0,7.0,6.0,1.0,3.0,0.0,0.0,,,,,,
2188,E1,30/04/05,Gillingham,Cardiff,1.0,1.0,D,0.0,0.0,D,A Kaye,11.0,8.0,6.0,5.0,11.0,10.0,7.0,3.0,1.0,0.0,0.0,0.0,,,,,,
2189,E1,30/04/05,Ipswich,Crewe,5.0,1.0,H,2.0,0.0,H,I Williamson,16.0,6.0,11.0,5.0,10.0,8.0,9.0,4.0,0.0,1.0,0.0,0.0,,,,,,
2190,E1,30/04/05,Preston,Wigan,1.0,1.0,D,1.0,1.0,D,H Webb,7.0,6.0,3.0,3.0,12.0,15.0,3.0,4.0,1.0,1.0,0.0,0.0,,,,,,
2191,E1,30/04/05,QPR,Nott'm Forest,2.0,1.0,H,1.0,0.0,H,K Wright,7.0,8.0,4.0,2.0,15.0,15.0,10.0,3.0,2.0,1.0,0.0,1.0,,,,,,
2192,E1,30/04/05,Reading,Wolves,1.0,2.0,A,1.0,0.0,H,R Styles,5.0,18.0,4.0,12.0,11.0,18.0,3.0,8.0,1.0,3.0,0.0,0.0,,,,,,
2193,E1,30/04/05,Rotherham,Brighton,0.0,1.0,A,0.0,1.0,A,S Tanner,11.0,11.0,4.0,7.0,17.0,11.0,9.0,6.0,1.0,1.0,0.0,0.0,,,,,,
2194,E1,30/04/05,Sheffield United,Millwall,0.0,1.0,A,0.0,1.0,A,L Mason,9.0,7.0,3.0,2.0,6.0,14.0,6.0,2.0,2.0,5.0,0.0,0.0,,,,,,
2195,E1,30/04/05,Stoke,Watford,0.0,1.0,A,0.0,0.0,D,M Atkinson,11.0,8.0,6.0,5.0,13.0,18.0,6.0,1.0,1.0,0.0,0.0,0.0,,,,,,
2196,E1,01/05/05,Leicester,Leeds,2.0,0.0,H,2.0,0.0,H,G Laws,8.0,5.0,4.0,2.0,12.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0,,,,,,
2197,E1,08/05/05,Brighton,Ipswich,1.0,1.0,D,1.0,1.0,D,M Jones,7.0,12.0,3.0,6.0,16.0,13.0,2.0,12.0,1.0,2.0,0.0,0.0,,,,,,
2198,E1,08/05/05,Cardiff,QPR,1.0,0.0,H,1.0,0.0,H,A Marriner,9.0,6.0,4.0,3.0,12.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,,,,,,
2199,E1,08/05/05,Crewe,Coventry,2.0,1.0,H,0.0,1.0,A,A Kaye,10.0,21.0,5.0,11.0,10.0,11.0,4.0,8.0,0.0,1.0,0.0,0.0,,,,,,
2200,E1,08/05/05,Derby,Preston,3.0,1.0,H,1.0,0.0,H,P Crossley,11.0,5.0,7.0,3.0,9.0,15.0,3.0,6.0,1.0,3.0,0.0,0.0,,,,,,
2201,E1,08/05/05,Leeds,Rotherham,0.0,0.0,D,0.0,0.0,D,L Mason,19.0,9.0,8.0,4.0,19.0,13.0,11.0,2.0,1.0,3.0,0.0,0.0,,,,,,
